user_id,timestamp,group,landing_page,converted
804610,2017-01-15 01:41:11.843366,control,old_page,0
816929,2017-01-15 12:55:09.159936,control,old_page,0
728795,2017-01-04 04:11:37.567468,control,old_page,0
835208,2017-01-07 10:12:33.000600,control,old_page,0
681380,2017-01-04 09:31:53.790805,control,old_page,0
667500,2017-01-23 14:34:20.551648,control,old_page,0
878440,2017-01-18 06:11:52.099542,control,old_page,0
855735,2017-01-12 04:33:00.374044,control,old_page,0
765494,2017-01-09 14:33:45.213173,control,old_page,0
857139,2017-01-05 18:29:36.510950,control,old_page,1
904655,2017-01-21 16:23:23.523690,control,old_page,0
770986,2017-01-05 19:53:37.268833,control,old_page,0
942832,2017-01-10 11:46:01.141047,control,old_page,0
828252,2017-01-22 08:41:06.335328,control,old_page,0
642110,2017-01-06 21:24:36.714027,control,old_page,0
637072,2017-01-21 03:15:37.580587,control,old_page,0
745597,2017-01-08 19:52:07.539150,control,old_page,0
933532,2017-01-09 11:36:33.757928,control,old_page,0
740574,2017-01-18 02:15:24.426166,control,old_page,0
770051,2017-01-11 06:47:47.827506,control,old_page,0
734986,2017-01-05 10:49:50.168811,control,old_page,1
721520,2017-01-21 22:07:42.169806,control,old_page,0
849720,2017-01-22 18:54:19.718159,control,old_page,0
719688,2017-01-10 09:31:58.062681,control,old_page,1
737502,2017-01-14 22:47:00.307138,control,old_page,0
772984,2017-01-10 19:37:53.909255,control,old_page,0
682254,2017-01-10 20:22:24.530183,control,old_page,0
891688,2017-01-03 02:36:22.046036,control,old_page,0
856188,2017-01-21 09:14:38.188160,control,old_page,0
898499,2017-01-07 04:10:41.449558,control,old_page,0
638727,2017-01-05 06:06:32.037387,control,old_page,0
778542,2017-01-19 05:41:10.525503,control,old_page,0
935545,2017-01-04 16:08:24.279221,control,old_page,0
827960,2017-01-23 17:50:21.688772,control,old_page,0
679084,2017-01-03 03:48:04.466484,control,old_page,0
750352,2017-01-09 14:30:29.661789,control,old_page,0
641560,2017-01-09 09:59:23.056098,control,old_page,0
746732,2017-01-15 22:16:37.677926,control,old_page,0
909847,2017-01-22 09:38:20.872986,control,old_page,0
756708,2017-01-20 03:53:05.243496,control,old_page,0
712202,2017-01-16 09:53:17.917283,control,old_page,0
651262,2017-01-10 07:20:09.585542,control,old_page,0
828479,2017-01-12 02:29:34.832423,control,old_page,0
824257,2017-01-09 23:43:21.266946,control,old_page,0
657593,2017-01-05 23:34:03.183860,control,old_page,0
793702,2017-01-18 20:57:37.757857,control,old_page,0
729966,2017-01-19 20:28:58.375679,control,old_page,0
825075,2017-01-17 17:32:05.967784,control,old_page,0
903178,2017-01-18 18:17:17.001623,control,old_page,1
728722,2017-01-09 15:25:54.671246,control,old_page,0
843818,2017-01-11 09:50:06.212645,control,old_page,0
860252,2017-01-24 10:54:23.136462,control,old_page,0
743873,2017-01-19 03:50:17.151660,control,old_page,0
761615,2017-01-21 13:04:10.744640,control,old_page,0
888174,2017-01-18 14:19:54.063514,control,old_page,0
814883,2017-01-06 09:58:23.556636,control,old_page,0
846031,2017-01-13 01:30:11.121892,control,old_page,0
863181,2017-01-06 10:59:35.562468,control,old_page,0
829630,2017-01-05 13:46:00.455774,control,old_page,1
834691,2017-01-15 01:33:14.333856,control,old_page,0
667354,2017-01-17 19:26:08.016112,control,old_page,1
858344,2017-01-24 02:29:45.405650,control,old_page,0
813448,2017-01-20 12:47:32.349335,control,old_page,0
675035,2017-01-07 10:03:52.769774,control,old_page,0
877050,2017-01-21 20:54:57.095333,control,old_page,0
711064,2017-01-12 20:46:04.857794,control,old_page,0
813754,2017-01-03 13:36:10.945000,control,old_page,0
771267,2017-01-06 03:17:15.613358,control,old_page,0
886192,2017-01-08 13:49:14.622891,control,old_page,0
659047,2017-01-13 11:56:51.789180,control,old_page,0
656800,2017-01-16 23:53:22.969124,control,old_page,0
841256,2017-01-11 11:11:07.760159,control,old_page,0
776674,2017-01-21 06:50:18.684999,control,old_page,0
818577,2017-01-23 04:22:21.407479,control,old_page,0
823193,2017-01-24 10:54:47.369055,control,old_page,0
899686,2017-01-05 19:42:17.454476,control,old_page,1
807024,2017-01-20 06:38:43.906668,control,old_page,0
753758,2017-01-21 06:20:40.922420,control,old_page,0
634497,2017-01-13 23:27:50.693408,control,old_page,0
637683,2017-01-11 14:55:13.793216,control,old_page,0
786023,2017-01-17 12:37:48.937357,control,old_page,0
923528,2017-01-23 14:45:16.747395,control,old_page,1
901901,2017-01-10 01:58:35.634918,control,old_page,0
672237,2017-01-21 20:53:13.514307,control,old_page,0
689628,2017-01-08 16:48:51.677218,control,old_page,0
795578,2017-01-04 20:22:59.536121,control,old_page,0
928713,2017-01-05 03:22:23.535559,control,old_page,0
647389,2017-01-06 13:47:07.926918,control,old_page,0
688087,2017-01-11 23:04:34.611118,control,old_page,1
662171,2017-01-22 07:55:48.944958,control,old_page,0
713598,2017-01-07 23:06:25.932858,control,old_page,0
680391,2017-01-16 00:18:56.673294,control,old_page,0
851243,2017-01-02 13:55:22.996419,control,old_page,0
871290,2017-01-06 14:19:16.439134,control,old_page,0
873551,2017-01-03 22:51:10.356233,control,old_page,0
939794,2017-01-02 21:30:56.358257,control,old_page,0
678741,2017-01-16 08:23:01.865450,control,old_page,0
783591,2017-01-15 16:47:34.334448,control,old_page,0
728212,2017-01-08 03:54:03.832492,control,old_page,0
924697,2017-01-17 16:42:52.271757,control,old_page,0
859616,2017-01-07 08:46:28.927656,control,old_page,0
843231,2017-01-06 15:07:57.191366,control,old_page,0
850588,2017-01-14 10:44:27.086784,control,old_page,1
873011,2017-01-06 14:00:26.692881,control,old_page,0
860175,2017-01-15 05:05:40.077402,control,old_page,0
888008,2017-01-15 15:01:07.345415,control,old_page,0
840087,2017-01-24 04:32:37.761209,control,old_page,0
688925,2017-01-07 17:22:29.499256,control,old_page,0
929278,2017-01-15 02:11:46.809214,control,old_page,1
855481,2017-01-17 03:37:28.023418,control,old_page,0
918653,2017-01-12 14:01:46.537796,control,old_page,0
915529,2017-01-06 01:02:57.881374,control,old_page,0
927562,2017-01-15 05:06:15.695096,control,old_page,0
764947,2017-01-08 15:21:42.555531,control,old_page,0
890781,2017-01-06 12:02:00.319332,control,old_page,0
700194,2017-01-04 11:53:50.512362,control,old_page,0
820780,2017-01-07 07:31:01.391615,control,old_page,0
781525,2017-01-07 11:07:02.847447,control,old_page,1
769378,2017-01-06 12:43:34.446879,control,old_page,0
877635,2017-01-05 13:57:20.311127,control,old_page,0
871788,2017-01-10 11:52:59.653750,control,old_page,0
754507,2017-01-23 12:33:30.379946,control,old_page,0
809977,2017-01-23 01:26:14.329133,control,old_page,0
646873,2017-01-13 05:48:36.042903,control,old_page,0
912762,2017-01-20 08:53:30.728003,control,old_page,0
797312,2017-01-15 10:11:30.687516,control,old_page,0
689704,2017-01-06 08:02:44.900818,control,old_page,0
909061,2017-01-07 15:35:26.460598,control,old_page,0
922688,2017-01-13 09:43:22.274410,control,old_page,1
667346,2017-01-15 02:19:20.185492,control,old_page,0
633510,2017-01-21 01:48:06.088023,control,old_page,0
662545,2017-01-21 17:39:36.400399,control,old_page,0
794038,2017-01-22 14:19:52.937028,control,old_page,1
769255,2017-01-16 22:59:47.807744,control,old_page,1
719591,2017-01-09 14:40:00.035545,control,old_page,1
720404,2017-01-18 08:48:38.799269,control,old_page,0
718161,2017-01-03 05:10:24.684756,control,old_page,0
675334,2017-01-18 12:32:13.522964,control,old_page,1
642041,2017-01-21 01:04:22.252747,control,old_page,0
877520,2017-01-03 04:15:32.494136,control,old_page,0
731704,2017-01-09 04:19:43.543814,control,old_page,1
711811,2017-01-13 07:39:18.990709,control,old_page,0
735993,2017-01-20 01:58:05.660439,control,old_page,0
845283,2017-01-24 11:53:04.643282,control,old_page,0
666810,2017-01-13 06:06:58.820980,control,old_page,0
910884,2017-01-13 20:25:57.988377,control,old_page,0
905783,2017-01-05 22:41:50.729535,control,old_page,1
875470,2017-01-07 17:02:58.242348,control,old_page,0
884976,2017-01-20 20:54:54.651661,control,old_page,0
896996,2017-01-07 18:42:12.356633,control,old_page,1
856511,2017-01-11 21:22:05.214082,control,old_page,0
789295,2017-01-05 15:43:54.170269,control,old_page,0
725737,2017-01-12 13:14:14.487382,control,old_page,0
837468,2017-01-09 02:20:10.701768,control,old_page,0
842999,2017-01-03 02:10:59.784370,control,old_page,1
677215,2017-01-21 00:44:23.124318,control,old_page,0
765378,2017-01-23 15:49:10.903895,control,old_page,0
670839,2017-01-15 22:34:55.111416,control,old_page,0
784401,2017-01-05 16:04:38.313424,control,old_page,0
792268,2017-01-06 09:21:58.341063,control,new_page,0
702784,2017-01-15 21:34:56.180798,control,old_page,0
900545,2017-01-19 14:46:41.164226,control,old_page,0
856519,2017-01-22 22:14:38.125420,control,old_page,0
631380,2017-01-04 22:57:40.593209,control,old_page,1
922945,2017-01-08 20:08:16.814277,control,old_page,0
926785,2017-01-10 18:18:06.180679,control,old_page,0
774914,2017-01-20 06:13:37.853698,control,old_page,0
768818,2017-01-02 22:41:16.405205,control,old_page,0
933599,2017-01-03 04:01:19.752468,control,old_page,0
874946,2017-01-24 06:10:56.391184,control,old_page,0
915976,2017-01-14 05:53:40.111791,control,old_page,0
682955,2017-01-16 10:54:55.048056,control,old_page,0
681782,2017-01-05 01:14:52.139380,control,old_page,0
671098,2017-01-16 02:23:55.416969,control,old_page,0
888314,2017-01-19 19:17:44.340648,control,old_page,0
680783,2017-01-08 05:47:52.929365,control,old_page,0
800285,2017-01-14 12:40:20.226078,control,old_page,0
641325,2017-01-13 20:16:35.841618,control,old_page,0
784210,2017-01-13 16:49:00.296603,control,old_page,0
882645,2017-01-13 11:28:10.573150,control,old_page,0
845564,2017-01-08 07:08:16.912973,control,old_page,1
755453,2017-01-24 01:05:49.390695,control,old_page,0
796303,2017-01-23 05:38:54.891595,control,old_page,0
781960,2017-01-14 10:04:21.466767,control,old_page,0
643991,2017-01-18 02:07:17.636304,control,old_page,0
925888,2017-01-08 15:18:00.274618,control,old_page,0
853372,2017-01-13 10:55:16.074248,control,old_page,0
634487,2017-01-08 07:02:37.605407,control,old_page,0
866177,2017-01-15 17:36:14.582260,control,old_page,0
642232,2017-01-12 03:18:24.011239,control,old_page,0
675520,2017-01-20 01:29:23.627826,control,old_page,1
632718,2017-01-09 01:46:49.170123,control,old_page,1
817667,2017-01-07 20:10:43.737200,control,old_page,0
658856,2017-01-24 00:30:08.398247,control,old_page,0
632844,2017-01-07 18:47:48.710533,control,old_page,0
888689,2017-01-19 09:51:24.691425,control,old_page,0
906708,2017-01-07 02:52:21.531274,control,old_page,0
775323,2017-01-14 12:25:48.017936,control,old_page,0
888753,2017-01-19 12:21:54.323286,control,old_page,0
814447,2017-01-18 23:57:49.917328,control,old_page,0
657315,2017-01-05 01:04:31.327236,control,old_page,0
855050,2017-01-06 18:45:34.298816,control,old_page,0
667388,2017-01-15 00:48:37.658726,control,old_page,0
923588,2017-01-19 19:40:31.562548,control,old_page,0
857603,2017-01-14 00:40:20.892856,control,old_page,1
700202,2017-01-11 10:31:59.522601,control,old_page,0
649671,2017-01-14 23:23:03.442575,control,old_page,0
824651,2017-01-18 22:32:44.321635,control,old_page,0
772182,2017-01-21 18:21:19.362718,control,old_page,0
647548,2017-01-05 05:13:26.345057,control,old_page,0
732754,2017-01-20 06:45:13.993329,control,old_page,0
640461,2017-01-18 08:06:22.487197,control,old_page,0
711002,2017-01-08 20:23:56.708385,control,old_page,0
846258,2017-01-18 07:37:16.639969,control,old_page,0
729521,2017-01-18 16:48:54.417020,control,old_page,1
892975,2017-01-08 13:39:28.861043,control,old_page,0
865450,2017-01-19 07:04:00.598830,control,old_page,0
916565,2017-01-20 11:59:28.648212,control,old_page,0
739238,2017-01-14 23:29:45.187336,control,old_page,0
912747,2017-01-16 04:26:20.907360,control,old_page,0
696958,2017-01-19 21:49:58.449928,control,old_page,0
791772,2017-01-04 00:11:00.159583,control,old_page,0
833180,2017-01-19 11:57:02.171369,control,old_page,0
670481,2017-01-20 16:41:12.756077,control,old_page,0
673154,2017-01-05 12:05:56.630804,control,old_page,0
779332,2017-01-23 05:27:15.427186,control,old_page,0
931124,2017-01-09 15:08:29.533848,control,old_page,0
804921,2017-01-24 06:08:17.358555,control,old_page,0
852885,2017-01-12 10:50:30.337535,control,old_page,0
704237,2017-01-16 17:11:11.526588,control,old_page,1
790247,2017-01-15 19:13:53.118060,control,old_page,0
923177,2017-01-06 23:45:17.851704,control,old_page,0
801528,2017-01-13 17:16:40.134601,control,old_page,0
884140,2017-01-16 15:15:44.503174,control,old_page,0
676912,2017-01-12 01:49:15.014568,control,old_page,0
660138,2017-01-16 22:48:56.055483,control,old_page,0
724066,2017-01-13 06:44:29.418984,control,old_page,0
662737,2017-01-23 21:01:43.853845,control,old_page,0
771245,2017-01-15 05:30:32.080960,control,old_page,0
651307,2017-01-10 11:08:27.164312,control,old_page,0
687927,2017-01-23 13:03:28.321248,control,old_page,0
859369,2017-01-17 23:16:53.941928,control,old_page,0
731484,2017-01-06 12:35:40.083208,control,new_page,1
758166,2017-01-13 12:59:13.180686,control,old_page,1
914851,2017-01-02 19:05:14.927743,control,old_page,0
856799,2017-01-15 11:24:42.203582,control,old_page,0
744868,2017-01-18 17:01:12.261558,control,old_page,1
767715,2017-01-17 13:19:11.109954,control,old_page,0
941292,2017-01-09 13:56:53.601267,control,old_page,0
660526,2017-01-21 00:05:30.727190,control,old_page,0
826803,2017-01-10 23:02:30.809466,control,old_page,0
935560,2017-01-07 02:41:48.324884,control,old_page,0
726277,2017-01-23 10:58:32.313221,control,old_page,0
780083,2017-01-17 15:31:52.378546,control,old_page,0
682832,2017-01-24 01:10:15.098774,control,new_page,0
796612,2017-01-14 19:52:34.721047,control,old_page,0
801170,2017-01-13 03:41:08.873057,control,old_page,0
942390,2017-01-10 06:13:54.139821,control,old_page,1
877544,2017-01-04 17:19:02.000045,control,old_page,0
861479,2017-01-12 02:05:51.237250,control,old_page,0
695745,2017-01-10 04:30:31.376234,control,old_page,0
821744,2017-01-17 17:42:28.635153,control,old_page,0
870463,2017-01-23 20:50:46.158114,control,old_page,0
698234,2017-01-04 18:40:24.690786,control,old_page,1
824201,2017-01-09 11:22:08.913310,control,old_page,1
894435,2017-01-12 03:50:58.165848,control,old_page,0
943109,2017-01-05 17:21:22.802899,control,old_page,0
738538,2017-01-17 10:54:17.577401,control,old_page,1
765977,2017-01-23 04:02:33.103312,control,old_page,1
821869,2017-01-03 04:47:48.123749,control,old_page,0
671001,2017-01-13 06:46:29.543642,control,old_page,0
889771,2017-01-03 00:55:02.444223,control,old_page,0
714535,2017-01-10 22:06:15.562720,control,old_page,0
894440,2017-01-13 14:15:37.069261,control,old_page,0
634103,2017-01-18 19:38:44.188048,control,old_page,0
845330,2017-01-05 09:57:47.050943,control,old_page,1
682148,2017-01-10 09:04:12.200607,control,old_page,0
914601,2017-01-20 23:48:50.104459,control,old_page,0
803532,2017-01-10 11:08:50.487024,control,old_page,0
703556,2017-01-03 03:59:58.861140,control,old_page,0
807923,2017-01-23 10:01:32.193857,control,old_page,0
665696,2017-01-04 23:32:20.767834,control,old_page,0
933771,2017-01-23 01:40:24.204406,control,old_page,0
831402,2017-01-17 22:10:49.978750,control,old_page,0
814420,2017-01-07 12:22:50.743451,control,old_page,0
889417,2017-01-11 11:05:16.109069,control,old_page,0
766072,2017-01-17 12:59:29.284174,control,old_page,0
884515,2017-01-08 02:50:14.032143,control,old_page,0
920564,2017-01-16 04:05:48.006865,control,old_page,0
739307,2017-01-23 06:12:48.116630,control,old_page,0
828854,2017-01-10 04:41:40.998348,control,old_page,0
636065,2017-01-05 23:36:30.299084,control,old_page,0
690768,2017-01-16 03:34:11.921805,control,old_page,0
738277,2017-01-22 20:22:42.589155,control,old_page,0
867080,2017-01-03 17:32:50.727270,control,old_page,0
818567,2017-01-18 08:15:25.062482,control,old_page,0
689979,2017-01-12 06:26:02.183114,control,old_page,0
809372,2017-01-13 16:10:25.633561,control,old_page,0
746519,2017-01-16 18:47:43.003187,control,old_page,0
880642,2017-01-05 15:20:15.622055,control,old_page,0
830707,2017-01-12 10:26:39.834887,control,old_page,1
925727,2017-01-05 05:57:51.622962,control,old_page,0
710516,2017-01-13 10:01:22.658799,control,old_page,0
881383,2017-01-17 03:02:12.501306,control,old_page,0
900463,2017-01-14 09:45:50.953032,control,old_page,0
634190,2017-01-07 12:37:27.902652,control,old_page,0
926752,2017-01-06 19:11:26.730650,control,old_page,0
667492,2017-01-16 19:04:53.893233,control,old_page,0
886898,2017-01-04 08:46:40.423057,control,old_page,0
802551,2017-01-15 06:29:34.446424,control,old_page,0
909699,2017-01-12 02:31:05.517604,control,old_page,0
842283,2017-01-15 09:36:49.350107,control,old_page,0
832841,2017-01-18 15:05:53.979636,control,old_page,0
753503,2017-01-24 02:26:08.798262,control,old_page,0
746565,2017-01-03 18:57:39.561161,control,old_page,1
643695,2017-01-22 22:49:56.099968,control,old_page,0
714038,2017-01-07 01:46:07.432793,control,old_page,1
737455,2017-01-21 15:00:43.627632,control,old_page,0
821903,2017-01-13 01:15:47.827834,control,old_page,0
660268,2017-01-05 19:32:27.794760,control,old_page,1
758307,2017-01-21 17:47:47.742625,control,old_page,0
767589,2017-01-15 00:32:58.873329,control,old_page,1
852279,2017-01-10 15:30:30.246419,control,old_page,0
663777,2017-01-17 12:18:10.996197,control,old_page,0
688753,2017-01-20 01:59:10.115664,control,old_page,0
793750,2017-01-15 12:17:33.474999,control,old_page,1
807118,2017-01-24 00:26:26.271395,control,old_page,0
683925,2017-01-17 14:24:07.842628,control,old_page,0
661717,2017-01-11 20:31:01.826521,control,old_page,0
885901,2017-01-03 15:43:09.284536,control,old_page,0
856621,2017-01-17 08:04:32.491849,control,old_page,0
846796,2017-01-03 15:16:35.874447,control,old_page,0
849176,2017-01-23 17:31:44.357756,control,old_page,1
889643,2017-01-18 15:58:11.387969,control,old_page,0
661178,2017-01-16 14:04:51.465361,control,old_page,0
726876,2017-01-06 14:34:16.853512,control,old_page,0
730245,2017-01-08 01:06:38.516960,control,old_page,0
754785,2017-01-08 19:21:32.441990,control,old_page,1
846310,2017-01-20 07:09:37.864331,control,old_page,0
783836,2017-01-02 22:00:06.264398,control,old_page,0
907003,2017-01-22 09:58:33.006121,control,old_page,0
863481,2017-01-07 07:23:09.385773,control,old_page,0
825715,2017-01-19 13:31:32.972679,control,old_page,1
928910,2017-01-21 06:10:30.769569,control,old_page,0
633954,2017-01-13 13:33:00.796291,control,old_page,0
699907,2017-01-22 22:27:14.634678,control,old_page,1
668420,2017-01-04 12:39:32.713892,control,old_page,0
667916,2017-01-06 17:40:10.679466,control,old_page,0
894178,2017-01-09 00:06:58.003405,control,old_page,0
659778,2017-01-05 15:33:53.995933,control,old_page,0
669997,2017-01-22 23:22:03.256551,control,old_page,0
833801,2017-01-09 20:20:58.621160,control,old_page,0
646158,2017-01-05 00:00:56.385728,control,old_page,0
721865,2017-01-11 04:23:46.397154,control,old_page,0
635897,2017-01-15 02:22:59.682684,control,old_page,0
931722,2017-01-15 11:41:18.580282,control,new_page,0
798658,2017-01-09 17:53:07.958315,control,old_page,0
712618,2017-01-08 23:53:28.875645,control,old_page,0
739256,2017-01-07 19:01:25.979776,control,old_page,0
911470,2017-01-06 02:42:28.648510,control,old_page,0
934900,2017-01-19 22:46:27.232424,control,old_page,0
917983,2017-01-13 20:39:30.938179,control,old_page,0
761366,2017-01-08 18:45:57.860368,control,old_page,0
682843,2017-01-18 10:27:27.534388,control,old_page,0
659411,2017-01-06 02:02:41.477285,control,old_page,0
819330,2017-01-11 04:52:15.556128,control,old_page,0
913440,2017-01-14 01:35:19.860590,control,old_page,0
922596,2017-01-03 13:32:38.683699,control,old_page,0
669446,2017-01-05 20:48:36.439726,control,old_page,0
816732,2017-01-03 05:01:13.960612,control,old_page,0
887374,2017-01-15 08:42:50.876595,control,old_page,1
711169,2017-01-09 08:17:41.868616,control,old_page,0
683798,2017-01-19 00:59:12.736922,control,old_page,0
820403,2017-01-10 22:20:28.481780,control,old_page,0
844517,2017-01-07 13:19:42.648353,control,old_page,0
807320,2017-01-22 15:40:32.216673,control,old_page,0
730554,2017-01-09 13:08:17.445508,control,old_page,0
874087,2017-01-17 20:47:58.757845,control,old_page,1
819945,2017-01-05 04:06:18.583336,control,old_page,1
880740,2017-01-13 01:24:28.688450,control,old_page,1
874912,2017-01-05 02:19:52.122200,control,old_page,0
661546,2017-01-05 03:12:16.864387,control,old_page,0
693627,2017-01-17 05:03:14.783284,control,old_page,0
857504,2017-01-10 22:28:23.548954,control,old_page,0
787104,2017-01-08 17:14:01.142838,control,old_page,0
778466,2017-01-14 02:35:36.224386,control,old_page,0
763516,2017-01-06 11:10:57.750724,control,old_page,0
685846,2017-01-10 00:07:01.948697,control,old_page,1
894746,2017-01-20 11:10:16.466702,control,old_page,1
909685,2017-01-18 04:31:34.976241,control,old_page,0
810446,2017-01-16 18:59:10.325923,control,old_page,0
670724,2017-01-06 03:23:50.190502,control,old_page,0
776896,2017-01-07 00:22:05.282981,control,old_page,0
922385,2017-01-03 08:15:45.621146,control,old_page,0
714694,2017-01-09 08:17:52.819214,control,old_page,0
823647,2017-01-08 03:37:52.078022,control,old_page,0
669753,2017-01-15 17:23:09.729409,control,old_page,0
707076,2017-01-13 01:51:22.378925,control,old_page,1
768676,2017-01-16 11:17:48.150590,control,old_page,0
717365,2017-01-16 02:28:18.154429,control,old_page,0
693046,2017-01-04 21:40:15.402286,control,old_page,0
930596,2017-01-11 16:48:59.910104,control,old_page,0
757873,2017-01-18 10:11:53.528097,control,old_page,0
823619,2017-01-17 04:35:42.730328,control,old_page,0
857799,2017-01-10 15:01:27.346586,control,old_page,0
860248,2017-01-24 00:33:05.259024,control,new_page,0
842552,2017-01-23 14:25:18.837968,control,old_page,0
675170,2017-01-02 17:58:44.658650,control,old_page,0
660919,2017-01-13 12:48:54.626461,control,old_page,1
874615,2017-01-14 08:31:33.427294,control,old_page,0
872319,2017-01-02 20:37:49.715943,control,old_page,0
631307,2017-01-10 09:37:45.639917,control,old_page,0
644523,2017-01-12 12:36:45.060290,control,old_page,0
843687,2017-01-17 19:38:28.045686,control,old_page,0
679032,2017-01-15 23:44:33.349174,control,old_page,1
665923,2017-01-12 22:21:43.354992,control,old_page,0
746138,2017-01-10 04:36:43.491120,control,old_page,0
853174,2017-01-10 21:12:35.829617,control,old_page,0
739408,2017-01-10 10:23:22.016389,control,old_page,1
645380,2017-01-19 01:08:24.002224,control,old_page,1
928415,2017-01-08 23:44:32.577927,control,old_page,0
654423,2017-01-21 15:25:43.642150,control,old_page,0
933046,2017-01-04 14:20:28.262455,control,old_page,0
941879,2017-01-14 20:58:24.082564,control,old_page,0
665395,2017-01-06 19:52:18.346676,control,old_page,0
919651,2017-01-16 09:34:41.371645,control,old_page,0
697914,2017-01-21 07:06:20.445794,control,old_page,0
856089,2017-01-04 01:52:19.599245,control,old_page,0
879513,2017-01-19 15:35:24.786721,control,old_page,1
862232,2017-01-17 10:53:11.205583,control,old_page,0
740799,2017-01-05 06:55:10.065047,control,old_page,0
653936,2017-01-12 05:59:20.563420,control,old_page,0
756705,2017-01-07 17:50:16.118331,control,old_page,1
745620,2017-01-20 04:37:24.917805,control,old_page,1
814941,2017-01-11 17:17:19.859840,control,old_page,0
877262,2017-01-09 22:08:03.398884,control,old_page,0
751303,2017-01-18 14:13:02.413322,control,old_page,0
804573,2017-01-12 00:33:49.122611,control,old_page,0
777708,2017-01-08 17:00:06.948591,control,old_page,1
904544,2017-01-20 02:42:43.738992,control,new_page,0
935699,2017-01-04 04:17:10.797853,control,old_page,0
710030,2017-01-11 15:09:40.130528,control,old_page,0
722980,2017-01-22 04:12:51.518843,control,old_page,0
692464,2017-01-13 09:50:27.642622,control,old_page,0
905823,2017-01-23 17:26:22.968515,control,old_page,0
716130,2017-01-03 23:15:59.787335,control,old_page,0
873334,2017-01-05 09:05:07.816935,control,old_page,0
933088,2017-01-20 08:51:46.447434,control,old_page,1
750423,2017-01-24 01:05:31.575969,control,old_page,0
784372,2017-01-13 06:37:30.215556,control,old_page,0
753405,2017-01-15 07:20:11.778081,control,old_page,0
783086,2017-01-15 17:44:36.341054,control,old_page,0
630255,2017-01-10 15:10:17.987304,control,old_page,0
772093,2017-01-20 19:55:44.340121,control,old_page,0
733931,2017-01-11 11:36:29.491105,control,old_page,0
702283,2017-01-04 01:51:29.085784,control,old_page,0
837938,2017-01-08 00:39:24.626653,control,old_page,0
872248,2017-01-24 09:36:00.644357,control,old_page,0
864195,2017-01-14 17:27:23.144356,control,old_page,0
821959,2017-01-03 20:21:53.530856,control,old_page,0
694786,2017-01-17 18:29:59.986264,control,old_page,1
683493,2017-01-24 09:45:38.964648,control,old_page,0
668045,2017-01-13 15:50:55.687222,control,old_page,1
755592,2017-01-11 18:49:11.968217,control,old_page,0
875908,2017-01-16 18:22:06.431136,control,old_page,0
638518,2017-01-13 06:13:30.478905,control,old_page,0
912899,2017-01-09 20:41:34.535380,control,old_page,0
827452,2017-01-12 23:00:09.895862,control,old_page,0
678914,2017-01-24 12:42:41.694768,control,old_page,0
666673,2017-01-15 22:54:06.315595,control,old_page,0
876936,2017-01-04 18:46:49.230883,control,old_page,0
776866,2017-01-04 04:00:22.445695,control,old_page,0
738443,2017-01-10 02:44:20.640856,control,old_page,0
766537,2017-01-20 03:15:17.803881,control,old_page,1
895482,2017-01-19 05:47:18.616705,control,old_page,0
903016,2017-01-14 10:40:36.396074,control,old_page,0
763687,2017-01-08 10:38:33.176134,control,old_page,0
863893,2017-01-24 08:43:08.662282,control,old_page,0
779558,2017-01-10 00:08:55.188866,control,old_page,1
905059,2017-01-04 14:39:08.892021,control,old_page,1
773283,2017-01-13 15:41:28.188167,control,old_page,0
630252,2017-01-09 22:12:51.467393,control,old_page,0
837783,2017-01-23 14:45:11.773263,control,old_page,0
819701,2017-01-10 01:13:52.551511,control,old_page,0
918437,2017-01-15 00:21:57.467677,control,old_page,1
726166,2017-01-05 11:31:14.932546,control,old_page,0
657419,2017-01-11 14:16:21.476779,control,old_page,0
911164,2017-01-11 12:50:40.856360,control,old_page,0
635991,2017-01-24 13:26:53.234317,control,old_page,0
945382,2017-01-15 23:51:36.474616,control,old_page,0
869147,2017-01-21 01:23:06.113233,control,old_page,0
676712,2017-01-24 07:56:08.534722,control,old_page,0
931762,2017-01-06 00:16:52.033609,control,old_page,0
705271,2017-01-14 01:08:18.080166,control,old_page,0
845903,2017-01-05 03:00:34.650932,control,old_page,0
634651,2017-01-09 17:00:11.902544,control,old_page,0
920446,2017-01-02 21:47:46.144081,control,old_page,0
758035,2017-01-23 09:56:06.058497,control,old_page,1
652274,2017-01-22 18:00:17.645561,control,old_page,0
726804,2017-01-06 22:03:52.178773,control,old_page,0
931268,2017-01-18 18:00:23.976641,control,old_page,0
736439,2017-01-11 06:50:51.576415,control,old_page,0
690935,2017-01-05 17:35:16.856151,control,old_page,0
885155,2017-01-11 09:23:56.963441,control,old_page,1
715912,2017-01-04 04:33:59.662769,control,old_page,0
650322,2017-01-06 16:30:42.453638,control,old_page,0
782529,2017-01-23 20:22:14.531033,control,old_page,1
771540,2017-01-22 21:30:30.497621,control,old_page,0
935170,2017-01-22 23:19:44.795726,control,old_page,0
830781,2017-01-05 06:04:02.947831,control,old_page,0
643184,2017-01-05 15:52:25.308902,control,old_page,0
855070,2017-01-13 21:15:09.464140,control,old_page,0
748161,2017-01-09 16:34:22.999918,control,old_page,1
850415,2017-01-07 03:21:31.580410,control,old_page,0
735514,2017-01-17 04:41:10.860946,control,old_page,0
752557,2017-01-06 14:21:28.658567,control,old_page,0
897121,2017-01-15 15:48:36.455014,control,old_page,0
